file	percent	reads	taxon_id	taxon_name
kaiju_17119-05-35-243200067.out	0.000048	11	3027	Eukaryota;Cryptophyta;
kaiju_17119-05-35-243200067.out	0.000048	11	1308863	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000048	11	1985303	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000048	11	2530185	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000048	11	2562337	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000044	10	1883370	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000039	9	10678	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000039	9	995049	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000039	9	1636202	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000039	9	1752722	Bacteria;Candidatus Woesebacteria;
kaiju_17119-05-35-243200067.out	0.000039	9	2014434	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000039	9	2053697	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000035	8	344022	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000035	8	1052815	Bacteria;Candidatus Aerophobetes;
kaiju_17119-05-35-243200067.out	0.000035	8	1555238	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000035	8	1752728	Bacteria;Candidatus Falkowbacteria;
kaiju_17119-05-35-243200067.out	0.000035	8	1752732	Bacteria;Candidatus Uhrbacteria;
kaiju_17119-05-35-243200067.out	0.000035	8	1883366	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	200930	Bacteria;Deferribacteres;
kaiju_17119-05-35-243200067.out	0.000030	7	451459	Eukaryota;Blastocladiomycota;
kaiju_17119-05-35-243200067.out	0.000030	7	1527531	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	1623303	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	1817924	Bacteria;Candidatus Yonathbacteria;
kaiju_17119-05-35-243200067.out	0.000030	7	1873990	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	1981157	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	1985310	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	2419745	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	2571168	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000030	7	2571169	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000026	6	68297	Bacteria;Dictyoglomi;
kaiju_17119-05-35-243200067.out	0.000026	6	265317	Bacteria;Candidatus Poribacteria;
kaiju_17119-05-35-243200067.out	0.000026	6	456828	Bacteria;Candidatus Cloacimonetes;
kaiju_17119-05-35-243200067.out	0.000026	6	877183	Eukaryota;Chromerida;
kaiju_17119-05-35-243200067.out	0.000026	6	1379697	Bacteria;candidate division Zixibacteria;
kaiju_17119-05-35-243200067.out	0.000026	6	1567025	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000026	6	1651200	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000026	6	1817806	Bacteria;Candidatus Handelsmanbacteria;
kaiju_17119-05-35-243200067.out	0.000026	6	1857100	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000026	6	2497438	Eukaryota;Perkinsozoa;
kaiju_17119-05-35-243200067.out	0.000026	6	2560160	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000022	5	74015	Bacteria;Candidatus Latescibacteria;
kaiju_17119-05-35-243200067.out	0.000022	5	136419	Eukaryota;Cercozoa;
kaiju_17119-05-35-243200067.out	0.000022	5	1090133	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000022	5	1703755	Bacteria;candidate division WOR-3;
kaiju_17119-05-35-243200067.out	0.000022	5	1752716	Bacteria;Candidatus Dadabacteria;
kaiju_17119-05-35-243200067.out	0.000022	5	1752733	Bacteria;Candidatus Yanofskybacteria;
kaiju_17119-05-35-243200067.out	0.000022	5	1913114	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000022	5	2052312	Bacteria;candidate division AD3;
kaiju_17119-05-35-243200067.out	0.000022	5	2182352	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000022	5	2303178	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000022	5	2365031	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000022	5	2500763	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	67082	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	200940	Bacteria;Thermodesulfobacteria;
kaiju_17119-05-35-243200067.out	0.000017	4	576791	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	1031332	Eukaryota;Cryptomycota;
kaiju_17119-05-35-243200067.out	0.000017	4	1542498	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	1718669	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	1752739	Bacteria;Candidatus Jorgensenbacteria;
kaiju_17119-05-35-243200067.out	0.000017	4	1802339	Bacteria;Candidatus Tectomicrobia;
kaiju_17119-05-35-243200067.out	0.000017	4	1817899	Bacteria;Candidatus Woykebacteria;
kaiju_17119-05-35-243200067.out	0.000017	4	1817905	Bacteria;Candidatus Harrisonbacteria;
kaiju_17119-05-35-243200067.out	0.000017	4	1817920	Bacteria;Candidatus Terrybacteria;
kaiju_17119-05-35-243200067.out	0.000017	4	1853220	Bacteria;Rhodothermaeota;
kaiju_17119-05-35-243200067.out	0.000017	4	1926594	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	2056767	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	2109258	Bacteria;Abditibacteriota;
kaiju_17119-05-35-243200067.out	0.000017	4	2212563	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	2282989	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	2419645	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000017	4	2491663	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	11099	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	11632	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	28871	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	51967	Archaea;Candidatus Korarchaeota;
kaiju_17119-05-35-243200067.out	0.000013	3	67814	Bacteria;Caldiserica;
kaiju_17119-05-35-243200067.out	0.000013	3	180816	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	187218	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	422282	Bacteria;candidate division WWE3;
kaiju_17119-05-35-243200067.out	0.000013	3	490892	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	542835	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	571950	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	640293	Bacteria;candidate division NC10;
kaiju_17119-05-35-243200067.out	0.000013	3	673375	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	694060	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	1229753	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	1527512	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	1566990	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	1572716	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	1675603	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	1752720	Bacteria;Candidatus Gottesmanbacteria;
kaiju_17119-05-35-243200067.out	0.000013	3	1752731	Bacteria;Candidatus Magasanikbacteria;
kaiju_17119-05-35-243200067.out	0.000013	3	1801616	Archaea;Candidatus Woesearchaeota;
kaiju_17119-05-35-243200067.out	0.000013	3	1817808	Bacteria;Candidatus Margulisbacteria;
kaiju_17119-05-35-243200067.out	0.000013	3	1817911	Bacteria;Candidatus Nealsonbacteria;
kaiju_17119-05-35-243200067.out	0.000013	3	1855361	Bacteria;Candidatus Kryptonia;
kaiju_17119-05-35-243200067.out	0.000013	3	1936987	Bacteria;Balneolaeota;
kaiju_17119-05-35-243200067.out	0.000013	3	1965374	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2060121	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2060122	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2080464	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2136797	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2169624	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2170413	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2231643	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000013	3	2419756	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	10662	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	10682	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	10738	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	11809	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	291401	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	363464	Bacteria;Candidatus Gracilibacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	743724	Archaea;Candidatus Aenigmarchaeota;
kaiju_17119-05-35-243200067.out	0.000009	2	926066	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1154676	Bacteria;candidate division WPS-2;
kaiju_17119-05-35-243200067.out	0.000009	2	1214920	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1302812	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1349410	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1618330	Bacteria;Candidatus Berkelbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1618339	Bacteria;candidate division CPR2;
kaiju_17119-05-35-243200067.out	0.000009	2	1651203	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1655434	Archaea;Candidatus Lokiarchaeota;
kaiju_17119-05-35-243200067.out	0.000009	2	1729712	Bacteria;Candidatus Fermentibacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1751715	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1752725	Bacteria;Candidatus Collierbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1752729	Bacteria;Candidatus Nomurabacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1752737	Bacteria;Candidatus Moranbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1801631	Archaea;Candidatus Micrarchaeota;
kaiju_17119-05-35-243200067.out	0.000009	2	1815968	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1817797	Bacteria;Candidatus Coatesbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1817802	Bacteria;Candidatus Firestonebacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1817812	Bacteria;Candidatus Wallbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1817907	Bacteria;Candidatus Kerfeldbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1817909	Bacteria;Candidatus Liptonbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1817913	Bacteria;Candidatus Portnoybacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1817917	Bacteria;Candidatus Sungbacteria;
kaiju_17119-05-35-243200067.out	0.000009	2	1913083	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1913652	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1971438	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	1980929	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	2202564	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	2419753	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	2558870	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	2562318	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000009	2	2563510	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	3035	Eukaryota;Euglenida;
kaiju_17119-05-35-243200067.out	0.000004	1	10376	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	10390	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	10654	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	11176	Viruses;Negarnaviricota;
kaiju_17119-05-35-243200067.out	0.000004	1	11290	Viruses;Negarnaviricota;
kaiju_17119-05-35-243200067.out	0.000004	1	11642	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	11723	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	11768	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	11786	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	11861	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	11862	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	12461	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	28344	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	28883	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	38018	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	47900	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	62805	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	67810	Bacteria;Candidatus Bipolaricaulota;
kaiju_17119-05-35-243200067.out	0.000004	1	92652	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	142187	Bacteria;Candidatus Hydrogenedentes;
kaiju_17119-05-35-243200067.out	0.000004	1	153135	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	166921	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	174178	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	186617	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	245685	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	262957	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	273651	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	282345	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	308906	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	329157	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	338473	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	547228	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	620894	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	646413	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	743725	Archaea;Candidatus Diapherotrites;
kaiju_17119-05-35-243200067.out	0.000004	1	1077151	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1084719	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1113547	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1115653	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1130266	Bacteria;Candidatus Hydrothermae;
kaiju_17119-05-35-243200067.out	0.000004	1	1147142	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1198117	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1198136	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1206110	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1213588	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1232640	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1277891	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1399942	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1421067	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1429768	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1486423	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1537166	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1543320	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1552735	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1567004	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1587907	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1618338	Bacteria;candidate division CPR1;
kaiju_17119-05-35-243200067.out	0.000004	1	1618340	Bacteria;candidate division CPR3;
kaiju_17119-05-35-243200067.out	0.000004	1	1636271	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1651201	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1680908	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1701259	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1701846	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1720500	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1752717	Bacteria;Candidatus Curtissbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1752718	Bacteria;Candidatus Daviesbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1752721	Bacteria;Candidatus Shapirobacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1752726	Bacteria;Candidatus Beckwithbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1785176	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1817800	Bacteria;Candidatus Edwardsbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817809	Bacteria;Candidatus Raymondbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817811	Bacteria;Candidatus Schekmanbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817903	Bacteria;Candidatus Buchananbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817910	Bacteria;Candidatus Lloydbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817919	Bacteria;Candidatus Taylorbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817922	Bacteria;Candidatus Vogelbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1817926	Bacteria;Candidatus Wirthbacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	1883205	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1965456	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1965490	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1970788	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1977633	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1980924	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	1984796	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2014586	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2023203	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2024304	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2027888	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2047801	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2056768	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2060721	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2079276	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2093358	Bacteria;Candidatus Abyssubacteria;
kaiju_17119-05-35-243200067.out	0.000004	1	2100421	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2115848	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2233872	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2282407	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2315168	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2315194	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2315580	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2315766	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2340715	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2419621	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2419967	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2487775	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2488596	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2498705	Bacteria;Candidatus Cryosericota;
kaiju_17119-05-35-243200067.out	0.000004	1	2508178	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2508195	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2510980	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2528678	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2530184	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2547991	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2548039	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2548105	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2548261	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2560111	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2562645	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2563552	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2563559	Viruses;NA;
kaiju_17119-05-35-243200067.out	0.000004	1	2576005	Bacteria;candidate division LCP-89;
kaiju_17119-05-35-243200067.out	0.000004	1	2582935	Archaea;Candidatus Altiarchaeota;
kaiju_17119-05-35-243200067.out	6.773774	1556663	NA	cannot be assigned to a (non-viral) phylum
kaiju_17119-05-35-243200067.out	2.943113	676349	NA	unclassified
kaiju_17119-05-36-243200079.out	44.662838	10132256	1239	Bacteria;Firmicutes;
kaiju_17119-05-36-243200079.out	19.803175	4492568	1224	Bacteria;Proteobacteria;
kaiju_17119-05-36-243200079.out	9.596621	2177099	976	Bacteria;Bacteroidetes;
kaiju_17119-05-36-243200079.out	1.828089	414722	74201	Bacteria;Verrucomicrobia;
kaiju_17119-05-36-243200079.out	1.763260	400015	201174	Bacteria;Actinobacteria;
kaiju_17119-05-36-243200079.out	0.034312	7784	10663	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.027832	6314	32066	Bacteria;Fusobacteria;
kaiju_17119-05-36-243200079.out	0.024068	5460	204428	Bacteria;Chlamydiae;
kaiju_17119-05-36-243200079.out	0.013303	3018	12333	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.010138	2300	979725	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.007718	1751	1913637	Eukaryota;Mucoromycota;
kaiju_17119-05-36-243200079.out	0.006012	1364	2508204	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.005792	1314	1206110	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.005757	1306	542837	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.004902	1112	4890	Eukaryota;Ascomycota;
kaiju_17119-05-36-243200079.out	0.004677	1061	544448	Bacteria;Tenericutes;
kaiju_17119-05-36-243200079.out	0.004258	966	28890	Archaea;Euryarchaeota;
kaiju_17119-05-36-243200079.out	0.004157	943	200795	Bacteria;Chloroflexi;
kaiju_17119-05-36-243200079.out	0.004033	915	1117	Bacteria;Cyanobacteria;
kaiju_17119-05-36-243200079.out	0.003941	894	2079275	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.003888	882	38018	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.003403	772	5204	Eukaryota;Basidiomycota;
kaiju_17119-05-36-243200079.out	0.003319	753	2562645	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.003306	750	5794	Eukaryota;Apicomplexa;
kaiju_17119-05-36-243200079.out	0.003028	687	203691	Bacteria;Spirochaetes;
kaiju_17119-05-36-243200079.out	0.002786	632	1198136	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.002614	593	203682	Bacteria;Planctomycetes;
kaiju_17119-05-36-243200079.out	0.002407	546	57723	Bacteria;Acidobacteria;
kaiju_17119-05-36-243200079.out	0.002067	469	2047765	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.001904	432	10662	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.001609	365	2315628	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.001239	281	3041	Eukaryota;Chlorophyta;
kaiju_17119-05-36-243200079.out	0.001049	238	2548043	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.001009	229	200918	Bacteria;Thermotogae;
kaiju_17119-05-36-243200079.out	0.000952	216	2548094	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000943	214	235201	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000793	180	502057	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000758	172	40117	Bacteria;Nitrospirae;
kaiju_17119-05-36-243200079.out	0.000758	172	2548073	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000741	168	1134404	Bacteria;Ignavibacteriae;
kaiju_17119-05-36-243200079.out	0.000710	161	1567453	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000701	159	2502409	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000670	152	107324	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000630	143	508458	Bacteria;Synergistetes;
kaiju_17119-05-36-243200079.out	0.000626	142	66711	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000573	130	196894	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000555	126	187764	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000551	125	142182	Bacteria;Gemmatimonadetes;
kaiju_17119-05-36-243200079.out	0.000551	125	1543201	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000547	124	200783	Bacteria;Aquificae;
kaiju_17119-05-36-243200079.out	0.000538	122	65842	Bacteria;Fibrobacteres;
kaiju_17119-05-36-243200079.out	0.000516	117	980881	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000503	114	95818	Bacteria;Candidatus Saccharibacteria;
kaiju_17119-05-36-243200079.out	0.000489	111	1817914	Bacteria;Candidatus Ryanbacteria;
kaiju_17119-05-36-243200079.out	0.000485	110	1150757	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000485	110	2047761	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000480	109	1524881	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000445	101	67820	Bacteria;Candidatus Microgenomates;
kaiju_17119-05-36-243200079.out	0.000445	101	1198137	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000432	98	2508205	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000432	98	2548155	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000375	85	1105171	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000361	82	4761	Eukaryota;Chytridiomycota;
kaiju_17119-05-36-243200079.out	0.000348	79	256845	Bacteria;Lentisphaerae;
kaiju_17119-05-36-243200079.out	0.000331	75	28883	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000331	75	1436889	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000326	74	2079276	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000317	72	5878	Eukaryota;Ciliophora;
kaiju_17119-05-36-243200079.out	0.000309	70	1141139	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000309	70	2307015	Viruses;NA;
kaiju_17119-05-36-243200079.out	0.000309	70	2420240	Viruses;NA;
