Genomic bins	17119-05-25-243200085	17119-05-08-243200071	17119-05-35-243200067	17119-05-33-243200064	17119-05-16-243200072	17119-05-04-243200101	17119-05-28-243200078	17119-05-01-243200068	17119-05-38-243200077	17119-05-32-243200092	17119-05-15-243200093	17119-05-36-243200079	17119-05-02-243200066	17119-05-23-243200073	17119-05-12-243200081	17119-05-22-243200094	17119-05-20-243200063	17119-05-26-243200098	17119-05-30-243200082	17119-05-14-243200089	17119-05-06-243200069	17119-05-09-243200070	17119-05-13-243200076	17119-05-05-243200087	17119-05-07-243200099	17119-05-40-243200090	17119-05-11-243200091	17119-05-21-243200075	17119-05-27-243200083	17119-05-37-243200074	17119-05-24-243200088	17119-05-34-243200097	17119-05-31-243200080	17119-05-19-243200062	17119-05-18-243200100	17119D-05-29-243200065	17119-05-39-243200084	17119-05-10-243200096	17119-05-17-243200086	17119-05-03-243200095
sinASSsinBIN_bin.518	3.748174	0.330964	5e-06	0.000468	0.001708	0.557312	0.0	1.619706	9.459666	4e-06	1.090379	0.0	0.059721	0.0	0.85859	1.219302	1.643545	0.0	5.334158	0.000263	7.143659	6.366998	12.957468	0.00419	9.849042	0.0	7.425512	2.692555	1e-06	0.0	0.366876	0.068613	1e-06	0.000138	1.7962	2.960028	0.0	1.8344	0.750242	1.248907
sinASSsinBIN_bin.444	0.157526	0.0	1.292805	1126.849889	0.0	0.0	0.02684	0.123674	72.172284	3e-06	0.0	0.305067	0.0	0.0	2.9e-05	0.0	0.0	0.031586	266.122498	0.0	1.2e-05	0.000262	0.0	0.0	0.0	0.001062	0.0	0.0	0.269024	1.516598	0.234477	0.64683	0.0	0.0	0.0	0.0	0.051515	0.0	4.1e-05	0.0
sinASSsinBIN_bin.502	0.0	1.319469	0.0	0.262599	0.963945	0.0	1.29963	0.0	0.0	0.44689	0.0	1.362194	0.0	1.045954	0.720617	0.0	0.0	1.455081	0.0	1.400322	0.0	0.0	0.0	1.248278	0.179978	0.119451	0.0	0.129473	0.0	2.479216	0.0	0.097123	0.521552	0.545574	0.24199	0.472792	0.313186	0.820854	0.0	0.286158
sinASSsinBIN_bin.100	0.0	14.607891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.874601	0.0	0.546196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.350709	0.0	2.359274	0.0	0.308648	0.0	0.0	0.0	0.343961	0.0	0.0	1.256512	0.0	0.0	0.0
sinASSsinBIN_bin.255	0.0	0.0	0.0	0.014322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.986848	0.0	0.0	0.0	0.033461	0.0	0.022553	0.0	0.0	0.0	0.0	0.274799	0.0	0.0	0.0
sinASSsinBIN_bin.377	0.0	0.092003	0.0	0.0	0.767357	23.674189	0.0	1.024372	10.879041	0.0	21.623401	0.161707	127.387845	0.0	15.640054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.782125	0.037772	0.0	0.0	2.029306	1.616346	0.0	0.0	0.0	0.008161	0.0	0.0	0.0	0.0	0.0	0.0	4.57516
sinASSsinBIN_bin.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.480512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.685152	0.0	0.0	0.0
sinASSsinBIN_bin.479	0.0	0.029707	0.0	4.151573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051595	0.0	0.0	0.0
sinASSsinBIN_bin.114	0.0	0.027004	0.0	2.475041	0.0	0.467166	0.0	0.131828	0.323778	0.0	0.0	0.0	46.500631	0.014843	0.014626	0.0	0.0	0.0	0.514482	0.0	0.0202	0.0	0.052245	0.178725	0.093121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12371
sinASSsinBIN_bin.542	0.000367	28.637765	569.886757	12.303812	0.0	0.0	0.022462	0.214244	0.042566	77.15879	0.0	0.178489	2.3e-05	58.265594	0.0	0.0	0.0	6.323194	3e-06	74.950707	1e-06	0.0	3e-06	51.219732	0.000184	0.015917	12.434835	0.778047	0.000227	114.724077	1e-06	0.152841	0.0	27.613076	0.0	43.505127	4.69843	0.0	0.0	0.00068
sinASSsinBIN_bin.111	0.0	2.029729	0.972658	0.0	0.0	0.0	0.0	0.0	0.036274	0.692824	0.0	0.0	0.0	194.99558	0.0	0.0	0.044257	0.018388	0.0	0.0	0.0	0.0	0.0	3.928843	0.0	0.0	0.0	0.079479	0.0	8.923447	0.035544	0.0	0.0	0.027884	0.040005	0.105282	0.007563	0.0	0.071675	0.0
sinASSsinBIN_bin.395	0.0	2.881719	0.0	0.0	0.000428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064137	0.0	0.0	0.0	5.903077	0.201603	0.0	0.038363	0.0	0.0	0.0	0.420747	0.0	0.0	0.014419	0.0	0.079785	0.0
sinASSsinBIN_bin.87	0.0	0.008793	0.114454	0.024536	89.797333	0.0	0.062678	0.0	0.002881	0.009865	0.016543	0.00099	0.0	0.0	0.857865	0.0	0.0	0.001174	0.620694	0.639227	0.0	0.042661	0.10384	0.0	0.0	0.00368	0.029465	0.0	0.03282	0.003282	0.013263	0.0	0.020142	0.008332	0.0	0.0	0.0	0.036425	0.029506	0.0
sinASSsinBIN_bin.301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.056673	0.0	0.0	0.0	0.0	0.0	0.013623	0.0	0.0	0.006754	0.0	0.0	0.0	0.0	0.119215	0.175456	0.025589	0.0	0.0	0.0	6.479929	0.392098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.144	0.00731	0.054621	0.0034505000000000004	0.07333	0.0	0.0	0.054753	0.0	1.754104	0.047199	0.080225	0.031858	0.0	0.035664	0.024572	0.0	0.009305	0.10805	0.072073	0.118802	0.010563	0.034358	0.0	0.0	0.0	0.010921	0.033881	0.0	10.86827	0.118258	0.0	0.048156	0.036282	0.0	0.029108	0.038921	0.018	0.0	0.031869	0.030258
sinASSsinBIN_bin.22	0.0	0.111524	0.003844	0.124566	187.232468	140.365165	0.486172	0.312308	0.011795	0.02035	0.162391	0.050237	0.363265	0.010363	0.207998	0.0	0.032785	0.00592	0.004531	0.084801	0.054093	0.28371	1.616764	0.400988	0.529058	0.027196	0.05127	0.0	0.0	0.004113	0.039109	0.0	0.006939	0.0	0.018455	0.010994	0.011563	0.600118	0.35235	0.216926
sinASSsinBIN_bin.475	4e-06	4.667651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8824000000000005	0.0	0.0	0.0	29.959391	0.0	0.0	0.0	29.662518	0.0	8.592081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-06	1e-06	24.475332	0.0	0.0	0.0	1.682157	0.0	5.193954	2.181614	0.0	7.205832	0.0
sinASSsinBIN_bin.3	0.0	0.0	0.141671	0.158738	0.0	0.0	0.0	0.0	0.036583	0.0	0.018953	0.12039	0.0	0.03645	0.0	0.0	0.0	0.0	0.0	0.006572	0.0	0.0	0.0	0.0	0.050621	0.879563	0.0	0.0	0.0	0.358914	0.0	0.160459	0.02206	0.003701	0.0	0.0	103.704603	0.0	0.0	0.0
sinASSsinBIN_bin.549	0.0	0.195764	0.073215	33.358304	1.152032	0.020165	0.105213	5.471342	0.0	0.0	0.0	0.721785	14.726429	0.009273	0.355575	0.0	0.0	0.0	0.291309	0.0	0.0	0.0	0.0	0.382262	0.0	0.0	0.0	0.0	0.012262	0.152426	1.043675	0.158398	0.294595	0.085449	0.0	0.0	0.0	0.0	0.0	0.075408
sinASSsinBIN_bin.18	0.010047	0.663244	0.016964	0.033013	0.0	0.0	12.495211	0.0	0.0	0.044419	0.0	36.4209	0.0	0.146524	0.927859	0.0	0.0	0.009205	0.0	0.056148	0.0	0.006615	0.0	0.0	0.0	0.00688	0.0	0.017131	0.0	1.289728	0.0	0.049811	1.527806	0.232897	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.323	0.0	1.762206	4.60661	0.164283	0.117092	0.0	3.783654	0.0	0.0	1.377873	0.0	0.607996	0.0	3.078388	0.506252	0.0	0.0	2.655869	0.0	1.594433	0.0	0.0	0.0	4.524162	0.0	0.119955	0.049237	0.130888	0.088637	4.502183	0.0	0.159819	2.101757	0.461997	0.498901	1.867077	0.408015	0.0	0.0	0.157719
sinASSsinBIN_bin.570	0.0	0.0	0.054546	0.060793	0.0	0.0	0.0	0.0	0.019781	0.0	0.051493	0.048874	0.0	0.568207	0.043243	0.032187	0.061859	0.0	0.0	0.507089	0.0	0.01848	0.0845545	0.0	0.0018425	0.1239795	0.027679	0.0	0.0	1.6e-05	0.052177	0.062365	0.0	4.826183	0.077539	0.0	0.000111	0.03439	0.083343	0.0
sinASSsinBIN_bin.88	0.0	0.0	0.016445	0.014819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.410959	0.0	0.0	0.0	0.02721	0.0	0.012901	0.0	0.0	0.0	0.0	13.241584	0.0	0.0	0.0
sinASSsinBIN_bin.510	0.0	0.002208	0.0	0.0	0.007407	0.0	0.0	0.0	0.0	0.015755	0.0	0.082178	3e-06	0.0	0.0	1.2e-05	0.0	0.0	0.017226	0.0	0.0	0.0	0.0	0.0	0.0	0.002813	0.0	0.0	0.0	0.0	2.258508	0.0	5.104964	0.0	0.040521	0.0	0.0	0.0	0.007882	0.0
sinASSsinBIN_bin.355	0.0	0.0	0.0	0.0	17.030666	0.0	0.0	0.618675	0.071875	0.019577	0.0	0.0	0.0	0.217444	0.106435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082697	0.0	0.0	0.269516	0.0	0.0	0.0	0.0	4.030613	0.0	0.027502	0.692941	0.0	0.0	0.144189	0.0	0.0	0.0
sinASSsinBIN_bin.386	0.0	0.149647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.817632	0.0	0.0	0.0	0.438595	0.035455	0.0	0.0	0.000555	0.0	83.004469	0.0	0.002389	0.021042	0.0	0.0	0.0	0.037284	0.0	0.0	0.243829	0.0	0.0	0.0	2.124922	0.0	0.131506	0.0	1.8e-05	0.037215	0.0
sinASSsinBIN_bin.283	1.372996	0.0	0.003298	6.407889	0.571507	0.030077	9.404395	0.0	0.140939	0.090826	0.0	0.029774	0.098625	0.008535	0.0	0.003525	0.014688	0.142282	0.02675	1.74424	0.001822	0.0	0.0	0.014777	0.007396	0.050328	0.0	0.031666	68.430308	0.003917	91.264129	0.004519	0.782132	0.078112	0.049538	1.262177	0.023509	0.0	0.020586	0.0
sinASSsinBIN_bin.275	0.0	0.0	0.0	0.165147	0.0	0.0	3.513009	0.0	0.0	0.0	22.04301	0.055814	0.0	0.0	4.98555	0.0	0.553221	0.0	0.0	0.0	0.0	1.458437	0.057693	0.0	0.0	0.0	0.012499	0.0	0.0	0.0	0.0	0.0	0.110601	0.0	0.0	0.0	0.0	14.372029	0.0	0.061166
sinASSsinBIN_bin.80	0.0	0.013451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.094244	0.0	0.012398	0.047665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06882	0.0	0.04511	0.0	0.027224	0.013992	0.0	0.0	26.871975	0.024256	0.0	0.283934	0.0	0.047628	0.00748
sinASSsinBIN_bin.443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.679503	0.0	0.0	0.0	12.864176	0.0	0.0	0.0	0.0	0.0	0.820682	0.0	0.0	0.0	0.0	0.0	0.109166	0.037644	0.0	0.0	6.785871	0.0	0.0	0.0	0.0	0.0	0.97201	2.904332	0.0	0.0	0.0
sinASSsinBIN_bin.23	0.0	0.014108	0.053468	0.060735	0.0	0.006587	0.002751	0.0	0.028508	0.0	0.0	39.802343	0.0	0.001158	0.008616	0.0	0.004028	0.0	0.0	0.00275	0.0	0.0	0.0	0.0	0.0	0.040354	0.0	0.097802	0.0	0.072862	0.0	0.051996	0.0	0.003022	0.0	0.0	0.29205	0.0	0.0	0.0
sinASSsinBIN_bin.562	0.0	0.030648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025373	0.0	0.0	0.0	0.171816	0.0	0.0	0.0	0.0	0.0	0.0	0.285612	0.0	0.0	0.0	0.0	0.141727	1.45055	0.329093	0.0	0.044807	0.0	0.045564	0.0	0.0	0.0	1.301374	7.126724	0.0	0.0	0.0
sinASSsinBIN_bin.149	0.0	0.0	0.025496	0.037003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.144735	0.0	0.0	0.0	0.048398	0.0	0.031891	0.0	0.0	0.0	0.0	17.608256	0.0	0.0	0.0
sinASSsinBIN_bin.534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.288551	0.0	21.6577	0.0	0.0	0.0	0.0	0.0	0.0	0.018301	0.0	7.706035	0.0	0.022716	0.0
sinASSsinBIN_bin.253	3e-06	2.583804	98.220806	52.557284	5e-06	0.000245	0.0	0.093604	0.117519	10.818533	0.0	0.212858	0.104379	11.046271	0.0	0.0	5e-06	0.980412	9.1e-05	26.888394	0.000258	0.0	2e-06	120.560549	0.000191	0.024683	1.274149	0.176908	0.09577	20.474318	0.001009	0.151811	0.0	7.325042	0.0	20.71597	0.498728	0.0	0.031507	0.070739
sinASSsinBIN_bin.431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.474	0.036085	0.225876	13.484886	0.0	0.0	0.0	0.0	0.0	0.0	18.110987	0.0	0.1559375	0.0	0.8073060000000001	0.0	0.0	0.0	0.095434	0.0	36.710889	0.0	0.0	0.0	0.0	0.0	0.0266805	0.090493	0.113356	0.0	2.6828175	0.0	0.0	2.242162	0.0	0.0	5.5725750000000005	0.337507	0.0	0.0	0.0
sinASSsinBIN_bin.285	0.0	4.595959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.559284	0.0	0.0	0.0	25.369134	0.0	0.0	0.0	0.0	0.0	3.738015	1.842142	0.0	0.0	0.0
sinASSsinBIN_bin.79	0.0	0.002802	0.012071	0.00756	0.0	0.0	0.0	0.0	0.002075	0.0	0.0	0.029101	0.0	0.443195	0.019213	0.01156	0.022131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.221581	0.0	0.033302	0.007657	1.968784	0.012283	0.0	0.0	22.273518	0.030404	0.0	0.146082	0.0	0.031706	0.005255
sinASSsinBIN_bin.530	0.000528	0.820636	0.004779	0.022872	0.268068	0.0	3.580764	0.0	0.0	1.311375	0.0	0.356762	0.0	0.643723	0.960118	0.0	0.0	0.553207	0.0	0.765642	0.0	3.914773	0.0	3.048586	0.0	0.084095	0.0	0.022908	0.201762	3.641798	0.0	0.098544	4.309976	0.539757	0.775258	0.893996	0.151884	0.0	0.0	0.688101
sinASSsinBIN_bin.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.577329	0.0	0.1512	0.0	0.026612	0.0	0.0	0.0	0.0	0.0	0.0	1.55942	0.0	0.0	0.0
sinASSsinBIN_bin.304	0.0	0.40735	0.22496	101.592506	0.965301	14.505577	0.0	1.387912	124.322646	0.0	0.0	0.178578	0.0	0.0	0.0	0.000485	0.0	0.0	2.1e-05	1.82376	0.000349	1.2e-05	0.714876	0.102866	7.9e-05	0.005211	1.386023	1.3e-05	10.888161	0.270553	20.248115	0.003137	0.0	0.0	0.0	0.0	0.004243	0.014039	1.3e-05	3.016252
sinASSsinBIN_bin.273	0.0	0.0	0.0	0.0	0.0	0.0	1.338518	0.0	0.0	0.0	7.3e-05	0.63563	0.0	0.0	5.34679	0.0	0.129694	0.0	0.0	0.0	0.054742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.566968	0.0	1.270723	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.526	0.0	0.151604	0.0	0.329576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.241474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.340171	0.0	0.081801	0.0	0.125826	0.0	0.0	0.068723	0.0	0.0	0.0	2.112212	0.0	0.0	0.0
sinASSsinBIN_bin.368	2.287821	1.292739	2.5e-05	0.0	0.000177	0.988725	1e-06	2.114921	3.21556	0.0	2.705184	0.0	0.003229	1.1e-05	1.59284	4.609949	5.923295	5.9e-05	4.394303	0.000688	7.799346	5.535352	7.873212	0.179129	10.667791	0.0	9.684773	1.523153	4.9e-05	2.3e-05	0.116079	1.033132	0.0	0.0	2.485797	3.271152	0.0	5.404224	0.747464	2.429602
sinASSsinBIN_bin.70	0.0	6.449382	0.016353	0.020537	0.0	0.0	0.0	0.0	0.006442	0.0	0.0	22.615037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074962	0.566802	0.026797	0.0	0.593369	0.0	0.03078	0.0	0.0	0.0	0.202833	0.066301	0.0	0.0	0.0
sinASSsinBIN_bin.497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149	0.0	0.0	0.0	0.247443	0.0	0.0	0.0	0.0	0.0	0.0	1.028185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.478	0.007455	0.582609	0.0	0.0	0.0	0.0	0.000251	0.0	0.0	134.731677	0.0	0.0	0.0	2.0763249999999998	0.0	0.0	0.029501	71.090238	6.1e-05	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.0	33.394349	90.425242	0.004974	1.69069	0.02317	0.0	5e-06	55.905077	5e-06	0.000866	16.065421	0.0	34.500804	0.0
sinASSsinBIN_bin.468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.876523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.366282	0.0	52.127705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.587471	0.0	77.546438	0.0	0.0	0.0	0.0	0.0	4.151619	6.426269	0.0	5.383473	0.0
sinASSsinBIN_bin.257	0.0	3.007097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.884207	0.0	0.0	0.0	0.0	0.0	3.405889	0.0	0.0	0.0	0.0	0.0	0.039411	0.0	0.0	0.0	0.249176	0.0	0.0	0.0	1.34721	0.0	0.0	7.568448	0.0	0.0	0.0
sinASSsinBIN_bin.345	0.034286	0.0	1.8e-05	0.42957	0.0	0.287104	37.017241	0.010744	0.000203	9.4e-05	171.469852	243.328629	0.000267	0.0	67.471573	0.070391	1.095771	0.000156	1.1e-05	0.0	0.000119	1.33158	0.212054	0.002994	0.003187	1.818483	0.032131	1.6e-05	0.000312	0.195616	0.0	6.09813	138.578992	0.0	59.142629	0.0	1.1e-05	6.1e-05	0.0	336.792241
sinASSsinBIN_bin.314	0.0	0.774671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.220186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.862381	0.0	12.205707	0.0	0.0	0.0	0.0	0.0	0.0	0.28025	9e-06	0.0	0.0	0.0	0.0	0.0	0.165851	0.0	0.0	0.55367	1e-06	8.24528	0.0
sinASSsinBIN_bin.546	0.0	0.072019	0.229403	0.414198	0.0	0.0	0.0	0.0	0.0	0.029847	0.0	0.20344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029058	0.0	0.0	2.116375	0.0	0.0	0.0	0.0	0.0	0.0	0.058961	0.0	0.0	0.0	0.187243	0.0	0.0	0.0
sinASSsinBIN_bin.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.450745	0.0	0.0	0.0	0.035676	0.0	0.0	0.0	0.0	0.0	0.0	6.251616	0.0	0.0	0.0
sinASSsinBIN_bin.544	20.108921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.147898	0.0	0.0	0.0	0.0	0.0	5.453404	16.675009	0.0	0.110295	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.217	0.0	0.0	0.0	0.0	0.0	0.0	0.045571	0.0	0.243048	0.0	0.0	0.0	0.0	0.01997	0.155787	0.0	0.0	0.0	0.0	38.540728	0.0	0.0	0.0	0.0	0.0	0.081238	0.0	0.0	0.0	0.0	0.0	0.074622	0.905259	0.193313	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.139	3e-06	0.0	0.0	0.0	0.0	0.0	4.16216	0.0	0.0	0.0	0.370643	5.101094	0.0	0.0	2.097873	0.0	0.0	2e-06	0.000431	0.0	0.0	1e-06	0.0	0.0	0.0	7.4e-05	0.0	0.0	0.81626	0.0	0.0	2e-06	3.723235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.352	0.0	0.0	0.0	0.0	13.714246	0.0	0.0	0.248571	0.0	0.051165	0.0	0.0	0.314719	0.0	0.0	0.0	0.77101	0.0	0.0	3.220415	0.0	0.400625	0.596757	0.089824	0.387654	0.0	0.0	0.0	0.0	0.131506	0.0	0.0	0.0	0.0	0.0	0.589576	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.46	4.4e-05	4.098874	411.617254	31.48332	2e-06	0.005934	0.0	0.030562	0.06614	10.100387	0.0	0.099903	0.002301	9.78694	0.0	0.0	0.0	0.454647	0.000763	19.530292	0.000409	4.9e-05	0.002362	62.276545	1.5e-05	0.003823	0.092007	0.200937	0.011956	41.63572	0.001009	0.059798	0.0	3.296934	0.0	8.733427	0.620823	0.0	0.000742	0.102928
sinASSsinBIN_bin.349	0.0	0.0	0.0	0.0	0.0	0.0	0.000112	0.0	0.0	0.0	0.01439	14.868222	0.0	0.0	0.0	0.0	4.970011	0.0	0.0	0.0	4.751073	4.274714	0.0	0.0	0.0	1.845094	0.0	0.0	0.0	0.0	0.0	0.475046	7.696234	0.0	9.795008	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.196	0.0	0.228247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.435728	0.0	0.60876	0.0	18.314167	0.242375	0.0	0.0	0.0	0.0	1.2345	0.0	0.0	0.0	0.0	0.0	0.52582	0.0	0.0	0.0	0.37126	0.0	0.0	3.252177	0.086757	0.0	0.149636	2.063009	0.0	0.0	0.0
sinASSsinBIN_bin.381	15.810408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.510393	0.0	0.0	0.0	0.0	0.0	5.27154	23.486628	0.0	0.838881	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.558	1.117864	0.0	0.0	0.0	5.212676	1.182238	0.0	0.0	0.000186	0.0	1.254302	0.0	0.0	0.0	0.021192000000000003	1.714675	2.012844	0.0	1.270783	0.0	1.285399	1.5995314999999999	2.306274	0.0	1.818896	0.0	1.310821	0.5244	0.0	0.0	0.0	0.0	0.0	0.0	1.019745	0.741041	0.0	1.838517	1e-06	0.0
sinASSsinBIN_bin.315	0.0	0.0	0.0	0.0	0.020742	47.629579	0.0	0.0	0.449422	0.0	0.00081	1e-05	0.481382	0.0	10.545192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8e-05
sinASSsinBIN_bin.446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049388	0.0	0.0	0.0	0.0	0.0	2.396628	0.0	0.0	0.0	0.492832	0.0	0.0	0.0	0.0	0.0	0.0	7.602161	0.0	0.0	0.0
sinASSsinBIN_bin.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.311191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.042817	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.015662	0.0	0.0	0.0	0.03947	0.0	0.0	0.0	0.0	0.0	0.0	1.099827	0.0	0.0	0.0
sinASSsinBIN_bin.572	0.0	0.130582	0.195631	4e-06	3.9e-05	0.0	0.0	0.0	0.0	0.060198	0.0	0.08432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.63617	0.0	0.06894	0.0	0.0	0.0
sinASSsinBIN_bin.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.523	1.008783	55.814362	1.22753	0.275434	752.114441	64.566871	20.388974	0.304119	0.136321	9.97079	2.094462	12.733032	0.348966	63.091139	14.017373	0.265573	1.662816	52.108308	0.088953	99.783821	0.131158	0.764351	1.958751	42.683146	12.140655	2.231673	3.519407	5.072423	0.421813	113.574694	0.244089	3.505844	0.370574	68.852621	5.251385	4.316254	16.307853	17.786958	4.512332	18.565533
sinASSsinBIN_bin.521	7.339598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.345546	0.0	0.0	0.0	0.0	0.0	1.741423	3.577812	0.0	0.754127	0.0	0.0	0.0	0.0	0.0
